type,code,name,info,type2,flag,pos,uk1,weapontype,uk2,sex,school,attack,skill,uk3,uk4,beitemslot
150157,upper_M0025,応援服上着,エスティバー学園応援部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,1,522222
150158,lower_M0025,応援服ズボン,エスティバー学園応援部の制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,1,522222
150159,hand_M0025,応援手袋,エスティバー学園応援部の手袋。男子生徒用,6,4,8,1,0,0,1,1,0,0,0,0,522222
150160,foot_M0025,応援靴,エスティバー学園応援部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,1,522222
150161,tool_M0025,応援小道具,エスティバー学園応援部の応援小道具。男子生徒用,6,4,16,2,0,0,1,1,0,0,0,0,522222
150162,upper_F0025,チアユニフォーム,エスティバー学園応援部の制服。女生徒用,6,4,64,1,0,0,2,1,0,0,0,1,522222
150163,lower_F0025,チアスカート,エスティバー学園応援部の制服。女生徒用,6,4,128,1,0,0,2,1,0,0,0,1,522222
150164,lower_F0021,チアリーダー手袋,エスティバー学園応援部の手袋。女生徒用,6,4,8,1,0,0,2,1,0,0,0,0,522222
150165,foot_F0025,チアシューズ,エスティバー学園応援部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,1,522222
150166,tool_F0025,チア小道具,エスティバー学園応援部の応援小道具。女生徒用,6,4,16,2,0,0,2,1,0,0,0,0,522222
150167,upper_M0024,ジェントルマンスーツ,エスティバー学園ティータイム部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,1,522222
150168,lower_M0024,ジェントルマンズボン,エスティバー学園ティータイム部の制服。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,1,522222
150169,cap_M0024,シルクハット,エスティバー学園ティータイム部の帽子。男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,522222
150170,foot_M0024,ジェントルマンシューズ,エスティバー学園ティータイム部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,1,522222
150171,special_F0024,マドモワゼルドレス,エスティバー学園ティータイム部の制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,1,522222
150172,cap_F0024,マドモワゼルハット,エスティバー学園ティータイム部の帽子。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,522222
150173,foot_F0024,マドモワゼルシューズ,エスティバー学園ティータイム部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,1,522222
150174,tool_F0024,優雅な扇,エスティバー学園ティータイム部の扇。女性専用小道具,6,4,16,2,0,0,2,1,0,0,0,0,522222
150175,special_M1006,購買アルバイト服,宵月学院の購買アルバイトの制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150176,foot_M1006,購買アルバイト靴,宵月学院の購買アルバイト用靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150177,cap_M1006,購買アルバイトハチマキ,宵月学院の購買アルバイト用ハチマキ。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,522222
150178,special_F1006,購買アルバイト服,宵月学院の購買アルバイトの制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150179,foot_F1006,購買アルバイト靴,宵月学院の購買アルバイト用靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150180,cap_F1006,購買アルバイト頭巾,宵月学院の購買アルバイト用頭巾。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,522222
150181,special_M1015,スイムウェア,宵月学院水泳部のユニフォーム。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150182,special_F1015,競泳水着,宵月学院水泳部のユニフォーム。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150183,upper_M1016,夏服上着,宵月学院の夏用制服のバリエーション。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150184,lower_M1016,夏服ズボン,宵月学院の夏用制服のバリエーション。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,1,522222
150185,upper_M1017,冬服上着,宵月学院の冬用制服のバリエーション。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150186,upper_F1016,夏服上着,宵月学院の夏用制服のバリエーション。女生徒用,6,4,64,1,0,0,2,2,0,0,0,1,522222
150187,lower_F1016,夏服スカート,宵月学院の夏用制服のバリエーション。女生徒用,6,4,128,1,0,0,2,2,0,0,0,1,522222
150188,lower_F1017,冬服スカート,宵月学院の冬用制服のバリエーション。女生徒用,6,4,128,1,0,0,2,2,0,0,0,1,522222
150189,upper_M1018,サッカーユニフォーム･上,宵月学院サッカー部のユニフォーム。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150190,lower_M1018,サッカーユニフォーム・下,宵月学院サッカー部のユニフォーム。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,1,522222
150191,foot_M1018,サッカーシューズ,宵月学院サッカー部のシューズ。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150192,upper_F1018,サッカーユニフォーム･上,宵月学院サッカー部のユニフォーム。女生徒用,6,4,64,1,0,0,2,2,0,0,0,1,522222
150193,lower_F1018,サッカーユニフォーム・下,宵月学院サッカー部のユニフォーム。女生徒用,6,4,128,1,0,0,2,2,0,0,0,1,522222
150194,foot_F1018,サッカーシューズ,宵月学院サッカー部のシューズ。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150195,special_M1019,忍装束,宵月学院忍者部の装束。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150196,foot_M1019,忍脚絆,宵月学院忍者部の脚絆（きゃはん）。修行次第で、音を立てずに歩くことが出来る。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150197,hand_M1019,忍手甲,宵月学院忍者部の手袋。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,522222
150198,cap_M1019,忍面頬,宵月学院忍者部の面頬（めんほお）。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,522222
150199,special_F1019,忍装束,宵月学院忍者部の装束。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150200,foot_F1019,忍脚絆,宵月学院忍者部の脚絆（きゃはん）。修行次第で、音を立てずに歩くことが出来る。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150201,hand_F1019,忍手甲,宵月学院忍者部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,522222
150202,cap_F1019,忍頭巾,宵月学院忍者部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,522222
150203,special_M1020,ラッチュー着ぐるみ,宵月学院着ぐるみ部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150204,foot_M1020,ラッチュー靴,宵月学院着ぐるみ部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150205,hand_M1020,ラッチュー手袋,宵月学院着ぐるみ部の手袋。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,522222
150206,cap_M1020,ラッチュー帽子,宵月学院着ぐるみ部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,522222
150207,special_F1020,ゲトー着ぐるみ,宵月学院着ぐるみ部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150208,foot_F1020,ゲトー靴,宵月学院着ぐるみ部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150209,hand_F1020,ゲトー手袋,宵月学院着ぐるみ部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,522222
150210,cap_F1020,ゲトー帽子,宵月学院着ぐるみ部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,522222
150211,special_M1027,剣道着,宵月学院剣道部の防具。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150212,hand_M1027,籠手,宵月学院剣道部の腕用防具。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,522222
150213,foot_M1027,紐足袋,宵月学院剣道部の足袋。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150214,special_F1027,剣道着,宵月学院剣道部の防具。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150215,hand_F1027,籠手,宵月学院剣道部の腕用防具。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,522222
150216,foot_F1027,紐足袋,宵月学院剣道部の足袋。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150217,upper_M1024,飲茶服,宵月学院飲茶部の制服。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150218,lower_M1024,飲茶ズボン,宵月学院飲茶部のズボン。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,1,522222
150219,cap_M1024,飲茶帽,宵月学院飲茶部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,522222
150220,foot_M1024,飲茶靴,宵月学院飲茶部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150221,special_F1024,飲茶ドレス,宵月学院飲茶部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150222,cap_F1024,飲茶シニョン,宵月学院飲茶部の髪留め。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,522222
150223,foot_F1024,飲茶靴,宵月学院飲茶部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150224,special_M1023,料理服,宵月学院料理部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150225,cap_M1023,料理帽,宵月学院料理部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,522222
150226,foot_M1023,料理サンダル,宵月学院料理部のサンダル。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150227,special_F1023,料理服,宵月学院料理部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150228,cap_F1023,料理帽,宵月学院料理部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,522222
150229,foot_F1023,料理スリッパ,宵月学院料理部のスリッパ。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150230,special_M1025,応援服,宵月学院応援部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150231,lower_M1025,応援服ズボン,宵月学院応援部の制服。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,1,522222
150232,cap_M1025,必勝ハチマキ,宵月学院応援部のハチマキ。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,522222
150233,foot_M1025,応援靴,宵月学院応援部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150234,tool_M1025,応援小道具,宵月学院応援部の応援小道具。男子生徒用,6,4,16,2,0,0,1,2,0,0,0,0,522222
150235,special_F1025,チアユニフォーム,宵月学院応援部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150236,hand_F1025,チアリーダー手袋,宵月学院応援部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,522222
150237,foot_F1025,チアシューズ,宵月学院応援部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150238,tool_F1025,チアグッズ,宵月学院応援部の応援小道具。女生徒用,6,4,16,2,0,0,2,2,0,0,0,0,522222
150239,special_M1003,手芸服,宵月学院手芸部の衣装。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150240,foot_M1003,手芸靴,宵月学院手芸部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150241,special_F1003,手芸服,宵月学院手芸部の衣装。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150242,cap_F1003,手芸帽子,宵月学院手芸部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,522222
150243,foot_F1003,手芸靴,宵月学院手芸部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150244,special_M0021,アトリエエプロン,エスティバー学園美術部の制服。男子生徒用<br>(2006年12月中に消滅します。詳しい日程は、ヨーグルティング公式サイトをご確認下さい),6,5,192,1,0,0,1,1,0,0,0,1,522222
150245,special_F0021,アトリエエプロン,エスティバー学園美術部の制服。女生徒用<br>(2006年12月中に消滅します。詳しい日程は、ヨーグルティング公式サイトをご確認下さい),6,5,192,1,0,0,2,1,0,0,0,1,522222
150246,upper_M1009,バスケ部ユニフォーム,宵月学院バスケットボール部のユニフォーム。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150247,lower_M1009,バスケ部ショートパンツ,宵月学院バスケットボール部のユニフォーム。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,1,522222
150248,foot_M1009,バスケットシューズ,宵月学院バスケットボール部のシューズ。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150249,upper_F1009,バスケ部ユニフォーム,宵月学院バスケットボール部のユニフォーム。女生徒用,6,4,64,1,0,0,2,2,0,0,0,1,522222
150250,lower_F1009,バスケ部ショートパンツ,宵月学院バスケットボール部のユニフォーム。女生徒用,6,4,128,1,0,0,2,2,0,0,0,1,522222
150251,foot_F1009,バスケットシューズ,宵月学院バスケットボール部のシューズ。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150252,upper_M1021,アトリエ服,宵月学院美術部の制服。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150253,cap_M1021,ベレー帽,宵月学院美術部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,522222
150254,upper_F1021,アトリエ服,宵月学院美術部の制服。女生徒用,6,4,64,1,0,0,2,2,0,0,0,1,522222
150255,cap_F1021,ベレー帽,宵月学院美術部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,522222
150256,special_M1010,コート,宵月学院の冬服コート。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,1,522222
150257,special_F1010,コート,宵月学院の冬服コート。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150258,upper_M1011,トレーニングウェア・上,宵月学院の夏用トレーニングウェア。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150259,lower_M1011,トレーニングウェア・下,宵月学院の夏用トレーニングウェア。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,1,522222
150260,upper_F1012,スウェットスーツ,宵月学院の冬用トレーニングウェア。女生徒用,6,4,64,1,0,0,2,2,0,0,0,1,522222
150261,lower_F1012,スパッツ,宵月学院の冬用トレーニングウェア。女生徒用,6,4,128,1,0,0,2,2,0,0,0,1,522222
150262,upper_M1012,トレーニングウェア・上,宵月学院の冬用トレーニングウェア。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150263,lower_M1012,トレーニングウェア・下,宵月学院の冬用トレーニングウェア。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,1,522222
150264,special_F1011,スウェットスーツ,宵月学院の夏用トレーニングウェア。女生徒用,6,4,192,1,0,0,2,2,0,0,0,1,522222
150265,upper_M1013,ニット,宵月学院のニット。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150266,upper_F1013,ニット,宵月学院のニット。女生徒用,6,4,64,1,0,0,2,2,0,0,0,1,522222
150267,upper_M1014,生徒会服,宵月学院生徒会の専用制服。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,1,522222
150268,lower_M1014,生徒会ズボン,宵月学院生徒会の専用制服。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,1,522222
150269,foot_M1014,生徒会靴,宵月学院生徒会の専用靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,1,522222
150270,upper_F1014,生徒会服,宵月学院生徒会の専用制服。女生徒用,6,4,64,1,0,0,2,2,0,0,0,1,522222
150271,lower_F1014,生徒会スカート,宵月学院生徒会の専用制服。女生徒用,6,4,128,1,0,0,2,2,0,0,0,1,522222
150272,foot_F1014,生徒会靴,宵月学院生徒会の専用靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,1,522222
150273,hand_F0023,鍋つかみ,エスティバー学園料理部の手袋。女生徒用,6,4,8,1,0,0,2,1,0,0,0,0,522222
150274,upper_M0018,アメフト部ユニフォーム・上,エスティバー学園アメフト部のユニフォーム。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,1,522222
150275,lower_M0018,アメフト部ユニフォーム・下,エスティバー学園アメフト部のユニフォーム。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,1,522222
150276,foot_M0018,アメフトシューズ,エスティバー学園アメフト部のシューズ。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,1,522222
150277,cap_M0018,アメフトヘルメット,エスティバー学園アメフト部のヘルメット。男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,522222
150278,upper_F0018,アメフト部ユニフォーム・上,エスティバー学園アメフト部のユニフォーム。女生徒用,6,4,64,1,0,0,2,1,0,0,0,1,522222
150279,lower_F0018,アメフト部ユニフォーム・下,エスティバー学園アメフト部のユニフォーム。女生徒用,6,4,128,1,0,0,2,1,0,0,0,1,522222
150280,foot_F0018,アメフトシューズ,エスティバー学園アメフト部のシューズ。女生徒用,6,4,256,1,0,0,2,1,0,0,0,1,522222
150281,cap_F0018,アメフトヘルメット,エスティバー学園アメフト部のヘルメット。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,522222
150282,upper_M0022,ロボティックジャケット,エスティバー学園ロボット研究部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,1,522222
150283,lower_M0022,ロボティックパンツ,エスティバー学園ロボット研究部のズボン。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,1,522222
150284,foot_M0022,ロボティックブーツ,エスティバー学園ロボット研究部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,1,522222
150285,hand_M0022,ロボティックハンド,エスティバー学園ロボット研究部の手袋。男子生徒用,6,4,8,1,0,0,1,1,0,0,0,0,522222
150286,special_F0022,ロボティックスーツ,エスティバー学園ロボット研究部の制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,1,522222
